"V1","V2","V3","V4","V5","Class"
-0.356332,1.149657,1.36536,-1.122894,-0.56919,1
-0.72042,-0.81502,0.254559,1.957674,-1.188037,1
3.14042,-1.902868,-0.639802,-0.394982,-0.015852,1
-0.542938,-0.355826,-0.016507,1.706661,-1.38665,2
-0.106605,1.642455,0.427538,0.023135,-0.466242,1
-0.679286,-0.242,1.642993,-1.318637,-0.663296,1
-0.616735,-0.117661,0.012808,-0.024523,0.442158,1
1.569974,-1.112958,-0.909616,-0.407417,-0.316706,1
1.383466,-0.3082,-0.987592,-0.354895,-0.028952,1
-0.694811,-0.966466,-0.26399,1.014372,2.793523,2
0.067043,-1.1795,1.79101,-1.338233,-0.858857,2
-0.17646,2.110955,-1.374488,-0.784838,-0.358863,1
-0.82855,-1.018432,-0.419787,0.596853,1.818177,1
0.12275,1.263151,-1.343459,-0.719728,-0.326101,1
-0.196868,2.095045,-1.353053,-0.821925,-0.494426,1
-0.541114,-0.254867,2.001799,-1.414503,-0.805844,2
-0.799598,-0.788455,0.817334,1.153525,-0.895139,1
-1.185296,0.545244,-1.914398,-1.305768,-0.684475,1
2.489739,-1.056005,0.725431,-0.834667,-0.35871,1
-0.732896,-0.951253,-0.219903,1.538494,-1.493634,2
-0.005389,1.449824,0.055169,-0.122495,-0.413426,1
-1.093946,-0.117461,0.649693,0.250508,-0.630971,1
-0.753764,-0.428437,1.600105,-1.558171,-0.901908,1
-0.724653,-0.650356,0.956459,0.780031,-1.040341,2
1.246869,-0.293137,-0.308008,-0.041003,-0.448373,1
-0.709307,-0.598674,2.337188,0.737263,-0.989801,2
-0.660761,-0.671983,0.062673,1.816073,-0.136583,2
-0.654567,-0.589584,0.611463,0.449372,2.051855,2
2.62601,-0.925757,-0.956429,-0.586849,-0.221252,1
-0.375615,1.101963,0.454401,0.008204,-0.475076,1
-0.168367,1.014249,0.121344,-0.813068,-0.356196,1
-0.457838,-1.058721,0.010807,0.843016,1.906846,1
2.237669,-0.389996,0.285582,-0.843883,-0.339197,1
0.842435,-0.631553,-0.932284,-0.564552,-0.045853,1
-0.699461,-0.216456,2.066114,-1.690524,-0.136583,1
-0.753892,-0.995612,1.289006,0.703645,-1.882941,2
0.402856,1.388983,-1.339494,-0.040356,0.480615,1
-0.371011,0.591386,0.494739,0.069897,-0.449016,1
-0.851459,-1.161125,-0.458853,0.070085,-0.136583,1
0.242154,-0.514826,0.337936,0.835446,0.677834,2
1.423223,-0.414293,-0.410164,-0.150848,0.686741,1
-0.423779,-0.974252,1.018224,1.362368,2.81312,2
-0.092404,1.247488,-1.17332,-0.23884,0.124402,1
-0.550176,-0.351118,1.701646,-1.44566,0.614818,2
-0.036379,1.593657,0.319847,0.318816,0.804745,2
1.31108,-0.044305,0.458496,0.844259,-0.632108,1
2.314561,-0.567653,-0.511269,-0.261242,0.83758,1
-0.715299,0.008312,1.314465,-1.598003,-0.136583,1
-0.582936,0.541989,0.657452,-0.990462,-0.5497,1
-0.829667,-0.941199,0.179846,-0.500597,-0.136583,1
-0.699145,-0.148211,2.064861,-1.424514,-0.897505,1
2.963007,-0.790653,-0.549361,0.324577,-0.453856,1
1.558492,1.086053,-1.211913,-0.645002,-0.263003,1
-0.420529,-0.573944,-0.256409,0.932806,1.596287,2
-0.850012,-0.649577,-0.109676,0.008999,0.639701,1
-0.47757,0.108011,1.302686,0.595636,-0.696543,1
-0.538794,-0.530392,0.803211,1.448065,-1.884956,2
0.359606,0.084182,-1.140873,-0.644111,-0.136583,1
-0.496213,0.778977,1.146835,-1.186049,-0.624576,1
-0.146473,-0.742351,-0.052738,2.108654,-1.116259,2
-0.643927,-0.239862,2.206719,-1.529195,-0.136583,1
1.549584,-1.036957,-0.544603,-0.582433,-0.136583,1
-0.865385,-1.177932,-0.575726,-0.012852,-0.73108,1
-0.532468,-1.0104,0.926084,1.285384,1.028766,2
0.120274,1.571238,-1.44734,-0.820262,-0.419946,1
-0.209067,2.163008,-1.326027,-0.734347,-0.357916,1
-0.336375,0.753878,1.463314,-1.096028,-0.654399,1
2.261274,-0.157223,0.574669,-0.770625,-0.305066,1
0.234259,1.460729,0.300559,-0.931278,-0.426397,2
-0.644127,1.557079,-0.027547,0.012175,-0.385809,1
0.727754,0.090468,-0.474462,-0.631136,0.072651,1
-0.366834,0.207182,0.849903,-0.975349,-0.552057,2
-0.093512,0.717923,-1.172263,-0.686545,-0.281838,1
0.057214,0.872778,-1.294856,-0.201302,-0.374585,1
-0.445797,1.881722,0.175186,0.856035,-0.694806,2
-0.47565,0.639433,0.56597,0.105782,-0.618671,1
-0.788518,-1.116878,-0.163882,1.386397,3.139984,2
-0.220761,1.974948,-1.629736,-0.107393,-0.136583,1
-0.882423,-1.153962,-0.085455,-0.812463,-0.613633,2
-0.7833,-1.006697,-0.291379,-1.351109,2.946332,1
-0.612914,0.07054,1.0757,0.754485,2.03073,2
0.209232,-0.281539,0.406261,0.44288,-0.620689,2
0.721559,-0.211591,-0.484721,-0.229947,-0.30773,1
0.282574,0.403467,0.976709,-1.223495,-0.489407,2
-1.256178,-2.448144,-2.599841,-2.376355,-0.136583,1
-0.540821,0.499078,0.555867,0.097796,-0.537645,1
-0.806889,-1.08772,-0.18169,2.181043,-1.510699,1
-0.678305,-0.571737,1.533141,-1.26408,0.49808,2
-0.790184,-0.797708,0.72555,1.772723,-1.028348,1
-0.844843,-0.758842,0.405948,0.984015,-0.136583,2
-0.41886,-0.645713,1.489951,1.641453,-1.144084,2
-0.794634,-0.662117,0.339827,1.545462,-0.136583,2
2.736021,-0.63078,-0.526611,-0.758205,0.886626,1
-0.805875,-0.650424,0.945156,2.248975,-0.136583,1
-0.526022,0.48627,-1.260318,-0.94142,0.947506,2
-0.706618,-0.791171,-0.082471,1.185238,2.045027,2
-0.37803,1.302185,0.310392,0.44237,-0.641776,2
-0.793157,-0.709506,0.280665,-0.500597,-0.136583,2
-0.527622,2.032699,-1.382775,-0.085095,-0.368004,1
-0.351684,-0.495278,0.966043,0.623553,-1.088975,2
-0.816378,-1.170596,-0.2507,1.223479,2.009344,1
-0.448153,1.503992,0.647576,-0.970508,-0.471044,1
-0.005876,-1.086568,1.613785,-1.317891,-0.820672,2
-0.363758,-0.112162,0.117285,0.521542,-1.404226,2
-0.778781,-0.507179,0.196558,1.793061,-0.136583,2
-0.467653,0.553445,-1.219842,-0.694013,-0.136583,1
2.544424,-1.851206,-0.648584,-0.342697,0.02534,1
0.548758,1.79939,-1.304911,-0.834451,-0.432566,1
0.153374,1.300046,-1.35949,-0.730233,-0.312189,2
0.983015,-0.052765,-1.007798,-0.362297,0.01206,1
-0.403689,2.283411,-1.567166,0.28283,0.657425,2
0.118313,-0.454978,-1.018512,-0.603236,-0.266576,1
-0.686871,1.091823,0.089548,0.153917,-0.553268,1
2.55204,-0.691668,-0.632384,-0.34754,-0.019639,1
2.001134,0.00293,0.250672,0.155494,-0.40495,1
0.078434,1.997273,-1.281783,-0.73106,-0.35236,1
-0.00986,0.336128,-1.153682,-0.273648,-0.288051,1
-0.304787,0.917863,0.194806,-1.141966,2.908061,1
0.051364,-0.674597,1.256924,1.879661,-1.067814,2
-0.683821,-0.574849,0.933615,0.605372,-0.831811,2
-0.770354,-0.87467,0.029003,1.407162,3.310965,1
-0.539409,-0.443648,0.040921,1.891149,-1.477208,2
2.243107,-0.646463,-0.407653,0.008803,-0.359987,1
0.039164,-0.555909,-1.037076,-0.582312,-0.028423,1
-0.687936,-0.938647,0.932945,1.108643,1.099898,1
-0.329429,-0.124546,0.547482,-0.88122,0.30304,1
-0.681418,-0.802588,-0.050554,0.685782,-1.889229,2
-0.712397,-0.705417,0.314822,0.272321,2.403736,2
-1.00537,-0.85324,0.604266,1.526442,-0.136583,1
0.63315,0.523295,-1.169526,-0.667468,-0.274324,1
0.316065,0.839114,-1.274255,-0.262824,-0.331178,1
-0.355206,2.092919,-1.571181,-0.863331,-0.454252,1
-0.091325,0.202705,0.231012,0.092704,0.269006,1
-0.652509,-0.004461,1.339491,-1.123625,-0.597197,2
0.6403,1.110388,-1.220986,-0.184254,0.181269,1
-0.532749,-0.672569,1.522184,0.472509,1.136,2
-0.633856,-0.147612,0.659678,-1.101081,-0.136583,1
-0.491879,-0.410306,0.69994,-1.274161,-0.136583,1
-0.52677,-0.990132,1.195569,0.846582,1.178976,2
2.025647,-0.074244,0.31036,0.108783,-0.384762,1
1.171654,-0.788056,-0.668344,-0.241128,-0.350334,1
-0.632048,-0.842509,1.309667,0.631242,-0.921952,1
0.321364,0.03838,-1.144414,-0.666706,-0.136583,1
-0.717338,-0.056408,1.172196,-1.225999,-0.542082,1
-0.69061,0.654978,-1.237842,-0.090116,-0.34264,1
2.110015,-0.276181,-0.216951,0.519171,0.411084,1
-0.702349,-0.260601,1.614833,-1.317043,-0.136583,1
-0.552192,-0.67017,0.001147,2.261931,3.179906,2
0.854278,0.263994,-0.128683,-0.736229,-0.342654,1
-0.619906,-0.519993,0.397789,0.80588,0.478145,2
-0.670153,-0.885557,-0.315357,1.191766,-1.603263,2
0.851006,0.996189,-0.196831,0.514634,0.577007,1
-1.069311,-0.143018,1.961277,-1.409406,-0.136583,1
1.293881,-0.379567,-0.329778,1.708695,-0.741616,1
-0.800119,-0.803029,0.064667,0.144454,-0.136583,1
-0.644138,-0.069556,-1.1274,-0.678359,-0.29203,1
-0.538588,2.312786,-1.266202,-0.004201,1.277715,1
0.222148,-0.31967,-1.085998,-0.621483,-0.136583,1
-0.465086,-1.087439,-0.023405,0.968008,1.69848,1
-0.031885,1.00788,-1.174452,-0.206719,0.142414,1
0.420184,-0.489064,-0.564043,-0.36954,0.044771,1
-0.703586,-0.761281,0.694483,-1.060452,0.691979,2
-0.571195,-0.579793,1.42262,0.526346,-0.74409,1
1.839151,-0.120422,-1.094763,-0.597376,-0.136583,1
-0.779074,-1.019628,0.014432,2.274335,-1.341061,2
-1.077777,-2.083884,-1.545592,-2.416981,-0.136583,2
-0.744084,-0.370282,1.626201,-1.254732,-0.136583,1
-0.682322,-0.736241,-0.132478,0.408024,-0.136583,1
-0.597258,-0.911184,1.227543,1.261682,2.513895,2
-0.334936,1.740698,0.438408,-0.897793,-0.136583,1
-0.538463,-0.420642,0.317308,1.185941,1.166631,2
0.530242,0.056816,-1.069723,-0.599776,-0.239727,1
-0.841945,-1.074508,-0.484371,0.097495,-0.951663,1
-0.773613,-1.020219,-0.148201,0.285166,2.241754,1
-0.092035,2.561289,-1.351334,-0.846777,0.356461,1
1.134855,0.603759,-0.024544,0.808831,-0.699069,1
0.659188,1.783844,0.008378,-0.785716,-0.364964,1
0.015043,0.570366,-0.229669,-0.755687,0.134733,1
-0.856537,-1.073797,-0.449109,0.969276,2.157897,1
0.713629,1.762342,-1.341333,-0.725605,-0.347105,1
-0.628986,1.745833,-1.265338,-0.210411,0.143287,1
-0.424093,0.180063,1.494554,1.144448,-1.030676,2
0.724319,-0.33992,-0.398896,-0.168505,-0.420565,1
-0.716907,-0.853708,-0.132377,0.657016,4.033246,1
-0.830649,-1.105849,-0.246699,-0.745461,-0.892059,1
-0.658428,-0.983694,1.189215,1.140205,3.056909,2
-0.195139,1.640011,0.244827,0.221903,-0.533472,1
0.37393,0.126518,0.490816,0.893171,-1.303674,2
-0.348368,0.66231,0.021219,-0.139711,0.335073,1
-0.481296,-0.285405,0.454963,2.069007,-0.136583,2
-0.659119,-0.914319,0.385579,-1.764678,3.92366,2
-0.683274,-0.567653,0.019619,1.565336,-0.136583,2
0.25444,0.611961,-1.103405,-0.634867,0.0317,1
-1.598739,-0.093585,-1.580981,-0.870116,-0.393835,1
-0.644851,0.215137,-0.090572,-0.116632,0.063709,1
1.51388,-0.229146,-0.984715,-0.355572,-0.244412,1
-0.784183,-0.597587,1.095972,0.837191,-1.165199,1
-0.795978,-0.96656,-1.573439,1.551237,2.923123,1
-0.691593,-0.215457,1.731557,-1.422514,-0.136583,1
-0.363238,0.391282,0.192553,1.673329,-1.072028,2
-0.72097,-0.254925,-0.174105,0.818723,-0.136583,2
-1.013753,-0.713986,0.477655,1.085028,-0.136583,2
-0.516442,1.523392,-1.333713,-0.174691,-0.136583,1
0.337027,0.435827,-0.373008,-0.902586,2.98278,1
-0.372699,0.777813,-1.681368,-0.940345,0.241246,1
-0.197875,0.59121,0.790882,-1.063492,-0.973119,1
-0.678351,-0.109788,1.450682,-1.653854,-1.0299,1
-0.423478,1.342382,-1.320028,-0.804671,-0.349676,1
-0.571853,-0.569693,0.00821,1.27863,-0.136583,2
-0.777622,-0.295839,0.262987,-0.118778,-0.136583,1
-0.579334,-0.031732,0.972321,2.518456,-1.271736,2
-0.53335,1.182016,0.346084,0.349631,-0.729853,1
-0.387879,1.409533,-1.315752,-0.753854,-0.136583,1
0.40968,0.088071,-1.059351,-0.618118,0.014264,1
-0.152823,1.595702,0.497051,0.105534,0.696735,1
-0.008752,0.945875,-1.317402,-0.930258,2.349742,1
1.671578,0.273088,0.140907,0.283032,-0.45736,1
0.16289,0.164999,-1.098815,-0.626034,-0.232683,1
-0.642138,0.087108,2.29631,-1.440145,-0.136583,1
-1.077333,-0.835459,0.683483,-0.500597,-0.136583,1
-1.137285,1.094232,0.258892,-1.140521,-0.136583,1
-0.861009,-1.170585,0.111611,0.096384,-0.968748,2
0.192332,0.985202,0.523255,0.479693,-0.535937,2
-0.575875,-0.252329,0.808214,0.80111,1.021279,2
-0.406423,-0.813917,1.402586,1.00763,1.087067,2
-0.351706,1.578852,0.338973,0.169644,-0.444706,1
0.258119,0.437202,-0.28058,-0.074074,-0.592628,1
-0.702369,-1.050385,-0.425577,0.731218,2.407175,1
-0.387712,-0.201263,1.487217,0.879073,0.675355,1
2.412602,-1.829487,-0.936948,-0.401572,-0.234842,1
0.289037,-0.889933,1.163357,0.481657,-0.569524,2
-0.741952,-0.382761,1.781782,0.711353,-0.849314,1
0.617522,1.562461,-1.301552,-0.185703,0.629686,1
0.954217,0.544128,0.804681,-0.924648,-0.414033,1
3.049542,-0.969504,-0.529734,0.274938,-0.408534,1
0.135873,1.151666,0.014843,0.835057,0.577631,1
1.262567,-0.543059,-0.597954,-0.317699,-0.26898,1
2.324169,-0.62266,-0.985366,-0.224845,-0.288962,1
-0.733823,-0.857166,2.032638,-1.384954,0.526969,1
-0.791523,-0.732477,-0.266944,0.144874,2.393451,2
3.040575,-0.834818,-0.56862,-0.298508,0.36078,1
-0.729011,-1.05306,-0.220021,-1.710556,2.605674,1
-1.060926,-1.938562,-1.406864,-1.361005,-0.136583,2
-0.616693,-0.458064,0.899599,2.803165,-1.518822,2
-0.291515,-0.411662,1.355732,-1.167369,-0.528827,2
-0.391737,-0.391137,0.865247,0.35245,-0.727826,2
-0.362483,2.153725,0.297155,0.369703,-0.57988,2
-0.471121,1.403259,1.511984,-1.002867,-0.505091,2
-0.76534,-0.65064,0.318767,2.180378,-1.183037,1
0.052754,1.671619,-1.348953,-0.728392,-0.345149,1
-0.558402,-0.383294,0.607292,-0.919692,-0.473004,1
-0.903355,-1.155243,-0.369144,-1.185098,-0.136583,1
0.277276,0.794158,0.605768,-1.094702,-0.455252,2
-0.469209,-0.644443,1.360919,1.380434,-1.165084,2
2.587977,-0.955036,-0.958309,-0.38842,-0.002052,1
0.134145,2.067209,-1.349052,-0.208018,0.873025,1
-0.532846,0.625873,-0.262206,-0.169488,0.092721,1
1.449797,-0.707533,-0.945844,-0.366055,-0.007326,1
-0.621945,-0.224457,1.380445,1.249378,-0.913057,1
-0.281632,1.815605,-1.296345,1.002483,-0.743261,1
-0.804501,-0.776521,-0.400719,0.254985,2.148116,2
-0.655167,-1.091727,-0.155922,2.374657,-1.414917,1
-0.297919,0.831876,1.677647,-1.23989,-0.657471,1
-1.032234,-1.815557,-1.458472,1.755448,-1.329575,2
-0.528283,-0.860827,1.793452,0.651728,1.526691,2
-0.47776,1.829599,-1.266775,-0.801578,-0.4227,1
-0.162705,-0.708112,1.156636,1.679644,1.334756,2
-0.724077,-0.470495,1.252407,1.269064,-0.971146,1
-0.369225,1.069145,0.086724,-0.818018,-0.4108,1
0.316357,-0.468655,0.995543,0.325065,-0.592959,2
2.44678,-0.954764,-0.939453,-0.399754,-0.222564,1
0.253869,1.3468,-1.224055,-0.701688,-0.311274,1
-0.273271,0.181731,1.735674,-1.32083,-0.614486,2
-1.231629,-0.656395,0.101126,1.120921,1.746723,2
-0.111786,0.389085,-1.219461,-0.674864,0.039254,1
2.639134,-1.748284,-0.938287,-0.411566,-0.023765,1
0.077283,-1.093527,1.169819,0.442611,0.536115,2
2.740621,-0.569715,-1.049922,-0.61604,-0.234206,1
-0.654628,-0.197785,1.245362,-1.057101,-0.541441,1
-0.518854,0.046934,1.275153,0.57873,2.165836,2
-0.681403,-0.336133,1.524443,0.783847,-0.750311,1
1.918139,-0.563081,-0.432935,-0.6492,-0.241527,1
-0.173846,0.691873,-1.131834,-0.670469,-0.266671,1
1.439805,-0.12249,-0.501682,-0.215335,-0.248793,1
-0.400426,-1.05292,1.195807,2.533885,-1.318202,2
0.381662,-0.776588,1.028825,0.297252,-0.566152,2
0.026001,0.548781,-0.281938,-0.116356,-0.673889,1
-0.862123,-1.094906,-0.409765,0.326763,-0.136583,1
-0.780957,-1.092856,-0.330267,-1.419457,2.492822,1
-1.181097,-0.384235,0.673607,-1.387764,1.580687,2
-0.025939,-0.011569,0.747248,-1.066893,-0.437239,2
1.309427,-0.289988,-0.623398,-0.311097,0.098826,1
-0.574268,-0.941783,1.179511,1.509971,2.435284,2
-0.771151,-0.724225,-0.330589,0.455027,-0.136583,2
-0.629443,-0.363583,1.992365,-1.324645,-0.684143,1
-0.426596,-0.303089,1.601855,-1.137807,-0.501882,1
-0.623396,-0.130022,1.426434,1.666449,-0.136583,1
-1.986639,-0.34796,-1.29234,-0.694217,-0.268839,1
0.951294,1.065937,0.356068,0.245743,-0.43611,1
-0.29731,-0.10718,1.067207,-1.12134,-0.534925,2
1.43913,-0.10597,-0.501101,-0.206526,-0.252069,1
-0.313316,0.565701,0.096387,-0.032607,0.192956,1
-0.634909,-0.170407,0.736529,0.199671,-0.8036,1
0.785759,-0.631476,-0.981304,-0.311097,0.057903,1
0.66869,0.943078,0.656479,0.223942,-0.413911,2
2.14056,-0.960505,-0.95018,-0.600628,-0.021491,1
-0.261706,0.828633,-0.138685,1.732059,-1.019554,1
1.480412,-0.752414,-0.932319,-0.414728,-0.204584,1
1.18982,-0.408205,-0.456494,-0.250596,-0.698119,1
-0.407847,-0.897974,0.420049,1.89145,-0.136583,2
-0.254198,0.707536,-1.273489,-0.782688,-0.136583,1
-0.366933,1.900875,-1.601035,-0.017047,-0.415987,1
-0.565511,0.453241,0.829977,0.300258,-0.136583,1
-0.007669,2.182419,-1.348355,0.48676,-0.531513,1
0.135478,0.504589,-0.185423,0.287132,-0.495956,2
-0.422118,1.623232,-1.479012,-0.799656,-0.35085,1
-0.498776,-0.415863,-0.081601,0.738882,-0.136583,2
-0.598224,-0.375108,0.942325,-1.732816,2.614465,2
-0.591344,0.947731,-1.358758,-0.074054,-0.136583,1
-0.595065,-0.371268,0.634047,-0.986773,-0.543535,1
-0.297562,-0.107368,1.066948,-1.12108,-0.534869,2
-0.699203,-0.40703,0.190209,-1.192703,1.396757,2
-0.66916,-0.818474,1.431697,0.552382,0.905235,2
0.164683,-0.972951,0.571092,1.163958,1.460557,2
1.325078,0.081292,0.059693,0.06443,-0.584285,1
-0.658482,-0.454253,1.72704,-1.23515,-0.704899,2
-0.761347,-0.357917,1.029603,2.014646,-0.136583,1
-0.118223,-0.089578,1.107513,-1.094408,-0.821832,2
1.482531,-0.09449,-0.482534,-0.196966,-0.253293,1
-0.122243,0.048685,1.101785,-1.217271,-0.493913,1
1.450146,0.747498,0.080694,-0.787758,0.149191,1
0.272117,1.112009,-1.236001,-0.730426,-0.341978,1
0.074445,1.123854,-1.31515,-0.077353,-0.510558,1
-0.730723,-0.763875,1.125515,0.51587,1.792066,1
-0.379201,-0.226584,1.277952,-1.056934,-0.592867,1
-1.057898,-1.74581,-1.354029,1.171704,2.075551,1
0.971789,-0.61924,-0.929432,-0.419601,-0.055724,1
-0.811318,-0.628655,0.524509,1.120884,-0.997656,2
-0.057821,1.096076,1.13577,0.149898,-0.473528,2
-1.071586,-1.916357,-1.281745,0.601321,3.083228,1
-0.432689,0.460784,1.56169,-1.186899,-0.63805,1
-0.383839,2.486018,-1.420334,0.266092,-0.464774,1
-0.25465,1.145838,0.731299,-0.797847,-0.400317,1
-0.41706,0.76859,-0.105707,-0.189925,-0.301735,1
-0.746081,-0.125475,1.168554,-1.099714,-0.48492,1
-0.63977,1.089861,0.199188,-0.812508,0.24324,1
0.393529,1.167952,0.623878,-1.074563,-0.411116,2
-1.210201,2.164418,-1.517923,-0.893144,-0.423351,1
-0.878779,-0.871878,-0.209422,0.124162,-0.136583,1
-0.433746,-0.786314,1.386917,0.609536,1.020686,2
-1.03379,-1.800462,-1.442272,1.003713,2.077045,2
-0.407364,0.605404,-1.249138,-0.69781,-0.312379,1
-0.707097,-0.034106,1.22173,-1.204469,-0.136583,1
-0.419933,-0.393687,1.302676,-1.285573,2.62911,2
1.852682,-1.137945,-0.661176,-0.296896,-0.244883,1
-0.508894,0.579049,0.029555,-0.034816,-0.455075,1
0.286161,1.174978,-1.350958,-0.184394,0.458512,1
-0.599206,-0.125945,1.948461,-1.311162,-1.245154,2
0.061555,1.066454,-0.181392,-0.8124,2.247244,1
-0.791003,-0.787219,0.602883,1.963851,-1.215769,1
2.306235,0.019122,-1.089108,0.409504,-0.545814,1
0.580432,-0.515025,0.85912,1.559749,-1.010083,2
1.250712,-0.934473,-0.361533,-0.177794,0.370468,1
-0.015901,0.163413,-0.201299,-0.222004,0.221917,1
-0.052373,-0.255113,1.406616,-1.3188,1.247231,2
-0.659138,-1.002443,-0.320922,1.466934,2.76776,1
0.849923,1.305193,-1.216688,-0.230948,0.898017,1
-0.730018,-1.136508,-0.230608,1.204471,1.563295,2
-0.517601,0.105332,0.81674,1.460042,-1.001563,2
-0.624505,2.499331,-1.389209,-0.014116,0.97852,1
-0.325619,1.495391,0.340184,0.157853,-0.472189,1
-0.682717,0.247074,1.402327,0.769937,1.799188,1
-0.213817,2.109439,0.033856,-0.111589,0.212913,1
-0.568752,-0.11262,1.236566,1.374031,1.803723,2
-0.747047,-0.020476,0.60821,-1.093145,-0.499759,1
-0.550086,1.061226,-1.405234,0.029872,-0.421465,1
0.303291,0.967213,1.09836,-1.004061,-0.435342,2
2.002741,-0.013485,-1.110223,-0.317651,0.330247,1
-0.60324,1.328434,-0.125839,-0.808045,0.276688,1
0.338168,1.805699,-1.305507,-0.750094,0.345775,1
0.311431,-0.250073,-0.551902,-0.246902,-0.290533,1
-0.756636,-0.622741,0.425722,1.952552,-1.463948,2
0.560857,1.475569,0.329399,0.193464,-0.424434,1
0.350814,0.399284,-0.273188,-0.08732,-0.614253,1
-0.740149,-0.388774,1.629475,0.710541,-0.136583,1
-0.629882,0.635955,0.30902,0.086697,-0.468892,1
2.356833,-1.072149,-0.531061,-0.307065,-0.274833,1
-0.543042,-0.507243,0.597815,0.737636,-0.957578,2
-0.547027,0.560954,0.669144,-1.130692,0.392342,1
0.117174,-0.134463,1.520477,0.474108,0.682292,2
-0.694315,-0.597489,1.664896,0.778361,2.075221,2
-0.563788,1.76562,-1.382672,1.19267,-0.711577,2
-0.750325,-0.917828,-0.103712,-1.451274,3.042715,1
0.11839,0.492133,-0.222779,0.337985,-0.136583,2
-1.074735,-0.577637,0.574334,1.04282,1.018195,2
0.200669,-0.261176,0.056255,-0.113833,0.292521,1
-0.376284,0.798188,1.729309,-1.309912,-0.708016,1
-0.261839,-0.824677,1.649498,0.906567,0.830566,2
-0.786335,-0.450627,1.333515,0.914388,-1.065044,1
-0.682612,-1.026829,0.891159,1.387075,3.52218,2
-0.226003,1.871441,-1.434796,-0.863443,-0.441827,1
-0.710478,-0.84061,-0.359553,1.93013,-1.42147,2
-0.019587,0.729579,1.345564,-1.116255,-0.136583,1
-0.522826,-0.871079,1.141745,2.600185,-1.466917,2
-0.111144,1.385493,-1.34429,-0.123499,-0.639118,1
-0.404761,0.023493,1.41672,-1.227328,-0.793115,1
-0.75742,-0.618671,0.752111,1.297286,-0.971375,2
-0.839665,-1.031758,-0.524355,-1.089312,-0.136583,1
-0.138014,1.376351,0.525546,0.180157,1.22878,2
-0.555681,1.488694,-0.029846,-1.169398,-0.136583,1
1.079064,0.410823,-1.104187,-0.65491,-0.260611,1
-0.730349,-0.869685,1.980879,-1.351489,0.557303,1
-0.6633,-0.810517,0.181594,2.217062,-1.933564,2
-0.686128,-0.628471,2.019142,1.047428,0.975841,2
0.004101,1.764245,-1.229623,-0.709056,-0.355015,1
1.170152,-0.777789,-0.639945,-0.354091,0.073363,1
3.215379,-0.896525,-0.473327,-0.068751,-0.343052,1
-0.551305,-0.392041,1.763045,0.83473,0.591426,1
-0.394622,-0.881573,0.647359,1.48107,-1.834996,2
2.94406,-0.913015,-0.570377,0.33525,-0.448517,1
1.230217,1.084385,-0.013487,-0.779584,0.126876,1
-0.422434,0.019228,0.853231,-1.02541,-0.769345,1
-0.80466,-1.066584,-0.197556,2.141697,-1.223451,1
-0.635193,0.956932,-0.149329,-0.107746,-0.136583,1
-0.751865,-1.001526,-0.190855,-1.246498,-0.136583,1
-1.163048,-1.8569,-1.478672,0.817455,-0.136583,1
0.451381,0.372588,-1.115413,-0.077867,2.237168,1
-0.067813,0.465097,-1.272122,-0.720229,-0.271877,1
-0.537975,0.353318,1.736614,-1.326547,-0.136583,1
1.892578,-1.158386,-0.675753,-0.304336,-0.245071,1
1.869253,-1.774312,-0.271957,1.055199,-0.691964,1
-0.728916,0.979421,0.308166,-1.080273,-0.136583,1
2.783137,-0.551251,-0.565393,0.381415,-0.623801,1
-0.574258,0.454733,1.529035,-1.225839,-0.630309,1
-0.629653,-0.736312,0.365393,1.311234,-1.22106,1
-0.665784,0.347372,-0.083738,-0.154958,0.147137,1
0.252821,1.336189,-1.370389,1.255455,-0.789559,1
-1.330113,-0.686928,0.467303,-1.63039,-1.418807,2
2.261413,-1.150624,-0.626478,-0.23671,-0.267128,1
1.509816,0.790609,0.166357,-0.742237,0.12115,1
-0.281553,-0.427599,1.152432,-1.3451,2.406168,2
-0.234472,-0.813324,1.33076,1.065079,2.019924,2
0.261986,1.453502,-1.235526,-0.694955,-0.322848,1
-0.559389,0.338995,0.575987,-1.057278,-0.136583,1
-0.366834,0.206959,0.849903,-0.975349,-0.5524,2
-0.627676,-0.67379,1.470727,-1.362626,0.691516,2
0.099592,-0.754228,0.977832,0.583707,0.879842,1
0.848258,-0.094772,-1.061944,-0.34001,-0.013328,1
-0.281002,1.592071,0.109941,0.141874,1.894355,1
-0.609449,-0.614953,1.015382,0.903654,1.039942,1
-0.463283,-0.687215,1.147116,0.621302,2.488496,2
-0.642402,0.099763,0.230154,0.117051,-0.415375,1
-0.769559,-1.035082,0.317686,-1.000369,0.723246,2
-0.687378,-0.537172,0.778747,-1.493846,2.571103,2
0.162927,-0.591689,0.914305,0.681514,2.468222,2
-0.580723,-0.512744,0.091261,0.511901,1.294071,2
-0.257727,1.010136,0.259853,-1.111742,2.564067,1
-0.81668,-0.819907,0.516545,2.275377,-0.136583,1
-0.48728,-2.698897,-2.249442,-1.424354,-0.745162,1
2.244085,-0.828378,0.397876,-0.849742,-0.388392,1
-0.495375,1.686084,-1.459046,1.489419,-0.929358,2
-0.386807,0.391153,1.068936,0.362579,-0.848529,1
-0.557831,-0.976606,1.014345,1.051144,1.632273,1
-0.463731,-0.218065,1.160104,0.881973,-0.136583,2
-0.640417,-0.255419,2.402909,-1.446624,-0.742389,1
0.768803,-0.445708,-0.496053,-0.239352,-0.299586,1
